tract,total_pop_20,bpop_20,hpop_20,asian_nhpi_pop_20,amin_pop_20,other_pop_20,white_pop_20,total_vap_20,bvap_20,hvap_20,asian_nhpi_vap_20,amin_vap_20,other_vap_20,white_vap_20,pres_08_dem,pres_08_rep,pres_12_dem,pres_12_rep,pres_16_dem,pres_16_rep,gov_18_dem,gov_18_rep,ag_18_dem,ag_18_rep,pres_20_dem,pres_20_rep
06075020900,4296.0,171.0,1804.0,788.0,18.0,72.0,1443.0,3835.0,157.0,1494.0,738.0,18.0,67.0,1361.0,1665.0,111.0,1757.0,111.0,2032.0,88.0,1779.0,123.0,1821.0,104.0,1953.0,175.0
06075021000,4213.0,144.0,788.0,760.0,19.0,98.0,2404.0,3806.0,118.0,690.0,676.0,19.0,83.0,2220.0,2471.0,148.0,2256.0,134.0,2397.0,108.0,2155.0,133.0,2172.0,131.0,2396.0,140.0
06075021100,4111.0,116.0,383.0,727.0,24.0,73.0,2788.0,3524.0,103.0,321.0,581.0,21.0,47.0,2451.0,2483.0,159.0,2313.0,171.0,2510.0,91.0,2257.0,159.0,2251.0,149.0,2535.0,117.0
06075021200,3015.0,75.0,260.0,542.0,21.0,81.0,2036.0,2529.0,58.0,201.0,429.0,18.0,63.0,1760.0,1868.0,136.0,1691.0,145.0,1766.0,84.0,1659.0,136.0,1641.0,137.0,1898.0,104.0
06075021300,2652.0,67.0,227.0,518.0,37.0,65.0,1738.0,2178.0,46.0,177.0,410.0,26.0,35.0,1484.0,1396.0,106.0,1403.0,117.0,1493.0,69.0,1342.0,114.0,1322.0,111.0,1579.0,91.0
06075021400,3404.0,72.0,380.0,569.0,22.0,69.0,2292.0,2930.0,57.0,316.0,472.0,16.0,62.0,2007.0,2123.0,144.0,1907.0,122.0,2078.0,83.0,1965.0,143.0,1951.0,131.0,2071.0,89.0
06075021500,5237.0,160.0,833.0,1021.0,26.0,129.0,3068.0,4405.0,140.0,686.0,825.0,26.0,90.0,2638.0,2924.0,212.0,2708.0,184.0,2876.0,137.0,2675.0,214.0,2675.0,211.0,3046.0,164.0
06075021600,4403.0,266.0,531.0,1104.0,24.0,92.0,2386.0,3733.0,200.0,441.0,908.0,24.0,68.0,2092.0,2494.0,297.0,2115.0,224.0,2294.0,171.0,2154.0,242.0,2129.0,222.0,2455.0,205.0
06075021700,4222.0,428.0,500.0,1032.0,35.0,68.0,2159.0,3470.0,325.0,410.0,791.0,35.0,51.0,1858.0,1903.0,237.0,2130.0,291.0,2306.0,205.0,2094.0,278.0,2060.0,276.0,2614.0,257.0
06075021800,4091.0,134.0,545.0,705.0,22.0,91.0,2594.0,3331.0,100.0,432.0,548.0,22.0,66.0,2163.0,2408.0,199.0,2252.0,178.0,2409.0,112.0,2252.0,158.0,2254.0,144.0,2543.0,143.0
06075022600,5001.0,263.0,524.0,1679.0,23.0,109.0,2403.0,4646.0,231.0,474.0,1542.0,23.0,100.0,2276.0,797.0,55.0,995.0,77.0,1334.0,37.0,2880.0,262.0,2830.0,246.0,2223.0,128.0
06075022702,2194.0,92.0,242.0,465.0,18.0,47.0,1330.0,1939.0,80.0,200.0,399.0,16.0,44.0,1200.0,1217.0,79.0,1185.0,96.0,1298.0,62.0,1236.0,89.0,1236.0,83.0,1309.0,63.0
06075022704,3734.0,118.0,302.0,975.0,18.0,70.0,2251.0,3230.0,93.0,250.0,796.0,12.0,57.0,2022.0,1848.0,167.0,1758.0,183.0,2017.0,109.0,1826.0,163.0,1817.0,150.0,2197.0,139.0
06075022801,4956.0,266.0,1766.0,891.0,20.0,57.0,1956.0,4258.0,228.0,1441.0,752.0,13.0,44.0,1780.0,1983.0,125.0,2031.0,108.0,2188.0,87.0,1967.0,138.0,1973.0,132.0,2279.0,146.0
06075022802,1975.0,137.0,541.0,529.0,14.0,20.0,734.0,1752.0,119.0,449.0,479.0,14.0,18.0,673.0,722.0,58.0,795.0,58.0,920.0,49.0,793.0,67.0,799.0,59.0,846.0,63.0
06075022803,4380.0,142.0,1892.0,684.0,19.0,65.0,1578.0,3752.0,122.0,1521.0,608.0,17.0,53.0,1431.0,2009.0,147.0,1682.0,84.0,1966.0,73.0,1747.0,120.0,1789.0,101.0,1953.0,123.0
06075022901,4275.0,282.0,2226.0,524.0,12.0,45.0,1186.0,3587.0,222.0,1746.0,478.0,9.0,36.0,1096.0,1433.0,119.0,1407.0,78.0,1567.0,82.0,1442.0,114.0,1494.0,95.0,1649.0,154.0
06075022902,2283.0,93.0,1009.0,363.0,17.0,39.0,762.0,1977.0,78.0,844.0,318.0,16.0,35.0,686.0,983.0,65.0,898.0,46.0,991.0,40.0,932.0,58.0,955.0,45.0,1035.0,82.0
06075022903,3007.0,122.0,1189.0,503.0,15.0,57.0,1121.0,2601.0,96.0,984.0,460.0,15.0,45.0,1001.0,1382.0,126.0,1180.0,76.0,1271.0,63.0,1253.0,103.0,1283.0,91.0,1363.0,120.0
06075023001,5412.0,616.0,794.0,3667.0,14.0,27.0,294.0,4487.0,514.0,634.0,3049.0,11.0,21.0,258.0,1384.0,248.0,1353.0,131.0,1334.0,216.0,1159.0,234.0,1076.0,233.0,1567.0,423.0
06075023003,4143.0,716.0,905.0,2033.0,25.0,33.0,431.0,3420.0,618.0,683.0,1689.0,12.0,29.0,389.0,1288.0,130.0,1310.0,125.0,1239.0,141.0,1072.0,194.0,1027.0,189.0,1451.0,303.0
06075023102,3377.0,1884.0,565.0,611.0,22.0,30.0,265.0,2636.0,1432.0,428.0,508.0,14.0,20.0,234.0,886.0,32.0,1203.0,48.0,1185.0,78.0,957.0,91.0,915.0,108.0,1258.0,167.0
06075023103,4901.0,2796.0,796.0,1043.0,32.0,77.0,157.0,3308.0,1866.0,475.0,757.0,23.0,60.0,127.0,1471.0,59.0,1136.0,31.0,1025.0,55.0,1065.0,99.0,991.0,113.0,1425.0,171.0
06075023200,4987.0,1484.0,1976.0,990.0,34.0,46.0,457.0,3896.0,1214.0,1426.0,787.0,29.0,31.0,409.0,1555.0,99.0,1522.0,67.0,1408.0,107.0,1259.0,136.0,1213.0,125.0,1640.0,211.0
06075023300,4369.0,658.0,918.0,2427.0,15.0,35.0,316.0,3565.0,512.0,654.0,2072.0,15.0,26.0,286.0,611.0,143.0,833.0,123.0,973.0,170.0,909.0,203.0,855.0,190.0,1256.0,400.0
06075023400,4110.0,1212.0,1381.0,1252.0,4.0,47.0,214.0,3125.0,922.0,976.0,1021.0,3.0,26.0,177.0,953.0,96.0,946.0,60.0,977.0,94.0,757.0,128.0,717.0,124.0,1079.0,219.0
06075025100,3364.0,214.0,623.0,638.0,19.0,52.0,1818.0,2819.0,176.0,521.0,520.0,18.0,33.0,1551.0,1748.0,131.0,1723.0,94.0,1740.0,76.0,1688.0,106.0,1696.0,103.0,1847.0,100.0
06075025200,5164.0,216.0,1089.0,885.0,31.0,98.0,2845.0,4311.0,168.0,879.0,708.0,28.0,72.0,2456.0,2833.0,160.0,2634.0,132.0,2908.0,114.0,2675.0,159.0,2720.0,146.0,3136.0,177.0
06075025300,4412.0,140.0,1126.0,850.0,12.0,84.0,2200.0,3754.0,101.0,930.0,725.0,11.0,78.0,1909.0,2361.0,137.0,2325.0,84.0,2451.0,87.0,2305.0,154.0,2342.0,124.0,2544.0,138.0
06075025401,3331.0,242.0,1096.0,515.0,24.0,61.0,1393.0,2719.0,183.0,856.0,442.0,21.0,45.0,1172.0,1485.0,141.0,1462.0,97.0,1517.0,69.0,1465.0,97.0,1467.0,98.0,1697.0,128.0
06075025402,2869.0,141.0,669.0,802.0,19.0,54.0,1184.0,2373.0,114.0,540.0,664.0,15.0,45.0,995.0,1411.0,122.0,1327.0,93.0,1461.0,79.0,1318.0,101.0,1312.0,91.0,1566.0,126.0
06075025403,4430.0,434.0,1373.0,1349.0,25.0,39.0,1210.0,3610.0,312.0,1108.0,1108.0,24.0,21.0,1037.0,1420.0,186.0,1663.0,155.0,1824.0,161.0,1541.0,174.0,1530.0,161.0,1977.0,248.0
06075025501,3606.0,124.0,988.0,1723.0,0.0,22.0,749.0,3040.0,98.0,812.0,1444.0,0.0,14.0,672.0,1261.0,303.0,1253.0,195.0,1369.0,197.0,1236.0,249.0,1244.0,225.0,1556.0,315.0
06075025502,4354.0,103.0,1322.0,1928.0,25.0,41.0,935.0,3589.0,78.0,1066.0,1587.0,21.0,38.0,799.0,1508.0,292.0,1375.0,201.0,1538.0,205.0,1394.0,255.0,1398.0,233.0,1784.0,355.0
06075025600,5482.0,184.0,1423.0,3030.0,13.0,29.0,803.0,4654.0,175.0,1134.0,2588.0,13.0,23.0,721.0,1649.0,407.0,1660.0,280.0,1745.0,286.0,1529.0,344.0,1515.0,293.0,2065.0,563.0
06075025701,4716.0,134.0,1065.0,2971.0,8.0,24.0,514.0,4013.0,109.0,863.0,2537.0,8.0,24.0,472.0,1177.0,311.0,1190.0,198.0,1314.0,238.0,1128.0,256.0,1064.0,245.0,1577.0,447.0
06075025702,4551.0,119.0,1128.0,2842.0,7.0,24.0,431.0,3772.0,100.0,866.0,2388.0,7.0,15.0,396.0,843.0,250.0,968.0,203.0,1126.0,251.0,951.0,275.0,923.0,255.0,1337.0,404.0
06075025800,2030.0,154.0,442.0,1167.0,6.0,20.0,241.0,1700.0,141.0,333.0,986.0,5.0,20.0,215.0,516.0,107.0,488.0,70.0,547.0,85.0,407.0,95.0,393.0,91.0,621.0,177.0
06075025900,4537.0,397.0,907.0,2397.0,9.0,35.0,792.0,3863.0,358.0,708.0,2055.0,9.0,34.0,699.0,1463.0,292.0,1339.0,246.0,1460.0,243.0,1277.0,320.0,1246.0,297.0,1711.0,403.0
06075026001,5553.0,187.0,2437.0,2201.0,10.0,55.0,663.0,4642.0,150.0,1955.0,1895.0,10.0,46.0,586.0,1369.0,275.0,1389.0,211.0,1621.0,251.0,1326.0,285.0,1308.0,271.0,1819.0,446.0
06075026002,3282.0,171.0,1077.0,1272.0,8.0,42.0,712.0,2818.0,145.0,889.0,1091.0,8.0,30.0,655.0,1136.0,222.0,1031.0,142.0,1120.0,153.0,944.0,183.0,940.0,168.0,1276.0,264.0
06075026003,4890.0,119.0,1751.0,2235.0,21.0,37.0,727.0,4037.0,108.0,1378.0,1893.0,17.0,29.0,612.0,1410.0,311.0,1315.0,225.0,1458.0,244.0,1271.0,295.0,1251.0,260.0,1695.0,433.0
06075026004,4162.0,101.0,1380.0,2058.0,15.0,34.0,574.0,3457.0,71.0,1091.0,1753.0,9.0,26.0,507.0,942.0,279.0,992.0,186.0,1201.0,187.0,992.0,215.0,968.0,196.0,1355.0,331.0
06075026100,6890.0,143.0,1681.0,4239.0,21.0,52.0,754.0,5792.0,120.0,1309.0,3621.0,21.0,37.0,684.0,1571.0,465.0,1602.0,351.0,1887.0,361.0,1596.0,420.0,1538.0,377.0,2222.0,672.0
06075026201,4174.0,123.0,1180.0,2570.0,10.0,33.0,258.0,3437.0,83.0,913.0,2176.0,10.0,24.0,231.0,1042.0,247.0,970.0,140.0,1102.0,170.0,936.0,184.0,896.0,187.0,1262.0,372.0
06075026202,3323.0,102.0,898.0,2006.0,3.0,13.0,301.0,2775.0,74.0,709.0,1700.0,3.0,12.0,277.0,772.0,238.0,814.0,178.0,929.0,189.0,762.0,207.0,740.0,188.0,1096.0,321.0
06075026301,4761.0,85.0,1294.0,2904.0,6.0,33.0,439.0,4012.0,71.0,1036.0,2478.0,6.0,25.0,396.0,1082.0,311.0,1117.0,212.0,1207.0,247.0,989.0,289.0,984.0,242.0,1497.0,438.0
06075026302,4760.0,265.0,1144.0,2714.0,19.0,28.0,590.0,3974.0,205.0,913.0,2296.0,16.0,24.0,520.0,1311.0,320.0,1302.0,245.0,1380.0,256.0,1227.0,276.0,1161.0,275.0,1577.0,422.0
06075026303,4632.0,143.0,1269.0,2712.0,0.0,37.0,471.0,3884.0,113.0,1018.0,2300.0,0.0,25.0,428.0,1025.0,342.0,1041.0,249.0,1180.0,233.0,1037.0,296.0,1007.0,278.0,1477.0,443.0
06075026401,3954.0,356.0,763.0,2641.0,4.0,24.0,166.0,3204.0,292.0,582.0,2169.0,3.0,14.0,144.0,926.0,215.0,867.0,114.0,895.0,168.0,750.0,211.0,682.0,215.0,1041.0,383.0
06075026402,4174.0,369.0,901.0,2472.0,10.0,25.0,397.0,3464.0,300.0,692.0,2087.0,10.0,19.0,356.0,1197.0,221.0,1032.0,141.0,1120.0,174.0,967.0,234.0,920.0,226.0,1387.0,370.0
06075026403,4050.0,209.0,776.0,2840.0,4.0,26.0,195.0,3402.0,178.0,577.0,2443.0,4.0,18.0,182.0,794.0,246.0,913.0,156.0,917.0,217.0,729.0,214.0,642.0,205.0,1154.0,400.0
06075026404,3100.0,505.0,857.0,1671.0,4.0,5.0,58.0,2483.0,413.0,627.0,1382.0,4.0,5.0,52.0,613.0,89.0,589.0,62.0,568.0,84.0,485.0,117.0,453.0,122.0,716.0,252.0
06075030101,4592.0,177.0,427.0,1236.0,27.0,82.0,2643.0,4101.0,158.0,362.0,1119.0,26.0,69.0,2367.0,2465.0,187.0,2333.0,199.0,2559.0,108.0,2386.0,185.0,2352.0,173.0,2592.0,167.0
06075030102,5500.0,240.0,470.0,1532.0,31.0,105.0,3122.0,4703.0,207.0,409.0,1264.0,28.0,95.0,2700.0,2575.0,345.0,2303.0,327.0,2591.0,216.0,2384.0,297.0,2341.0,283.0,2873.0,247.0
06075030201,3988.0,120.0,347.0,1444.0,29.0,69.0,1979.0,3549.0,108.0,301.0,1264.0,29.0,57.0,1790.0,1749.0,277.0,1743.0,246.0,1952.0,197.0,1791.0,241.0,1770.0,246.0,2181.0,265.0
06075030202,4507.0,160.0,398.0,1529.0,24.0,88.0,2308.0,4021.0,143.0,362.0,1335.0,20.0,72.0,2089.0,2251.0,238.0,2083.0,197.0,2351.0,169.0,2179.0,227.0,2173.0,207.0,2491.0,236.0
06075030301,6076.0,167.0,463.0,2632.0,20.0,95.0,2699.0,5150.0,124.0,364.0,2222.0,10.0,71.0,2359.0,2583.0,528.0,2523.0,470.0,2849.0,366.0,2685.0,468.0,2640.0,430.0,3296.0,429.0
06075030302,3670.0,70.0,279.0,1762.0,12.0,76.0,1471.0,3116.0,57.0,231.0,1467.0,11.0,64.0,1286.0,1556.0,461.0,1394.0,358.0,1644.0,298.0,1512.0,379.0,1483.0,345.0,1948.0,362.0
06075030400,5269.0,114.0,381.0,2303.0,38.0,92.0,2341.0,4316.0,82.0,292.0,1877.0,29.0,74.0,1962.0,2219.0,625.0,2107.0,643.0,2383.0,473.0,2153.0,603.0,2086.0,574.0,2733.0,581.0
06075030500,3220.0,304.0,375.0,959.0,20.0,29.0,1533.0,2729.0,280.0,290.0,811.0,19.0,23.0,1306.0,1097.0,316.0,1040.0,281.0,1171.0,183.0,1126.0,255.0,1107.0,239.0,1429.0,239.0
06075030600,2343.0,44.0,232.0,806.0,16.0,38.0,1207.0,1890.0,38.0,181.0,607.0,16.0,24.0,1024.0,965.0,270.0,1018.0,277.0,1154.0,190.0,1067.0,283.0,1034.0,279.0,1348.0,266.0
06075030700,6859.0,263.0,697.0,2178.0,33.0,106.0,3582.0,5487.0,208.0,508.0,1681.0,24.0,75.0,2991.0,3497.0,728.0,3166.0,614.0,3538.0,446.0,3347.0,596.0,3293.0,572.0,4090.0,519.0
06075030800,5898.0,134.0,415.0,2157.0,20.0,120.0,3052.0,4779.0,119.0,343.0,1703.0,20.0,82.0,2512.0,2488.0,861.0,2357.0,786.0,2632.0,555.0,2486.0,760.0,2460.0,702.0,3050.0,705.0
06075030900,6707.0,244.0,583.0,2947.0,22.0,74.0,2837.0,5541.0,211.0,464.0,2399.0,14.0,58.0,2395.0,2846.0,1005.0,2603.0,1014.0,2876.0,805.0,2699.0,898.0,2618.0,877.0,3413.0,928.0
06075031000,4192.0,204.0,494.0,1673.0,22.0,65.0,1734.0,3509.0,153.0,373.0,1414.0,19.0,55.0,1495.0,1672.0,422.0,1590.0,379.0,1789.0,333.0,1560.0,370.0,1547.0,344.0,2078.0,417.0
06075031100,6305.0,257.0,1040.0,2216.0,49.0,91.0,2652.0,5345.0,213.0,848.0,1880.0,36.0,61.0,2307.0,2875.0,423.0,2875.0,399.0,3131.0,324.0,2744.0,396.0,2739.0,371.0,3362.0,424.0
06075031201,6064.0,420.0,1025.0,3589.0,26.0,71.0,933.0,5181.0,379.0,813.0,3076.0,21.0,64.0,828.0,1781.0,318.0,1752.0,236.0,1964.0,290.0,1639.0,354.0,1608.0,302.0,2311.0,518.0
06075031202,3051.0,349.0,487.0,1811.0,4.0,32.0,368.0,2609.0,305.0,398.0,1557.0,3.0,28.0,318.0,951.0,160.0,854.0,91.0,1065.0,137.0,912.0,182.0,909.0,158.0,1222.0,268.0
06075031301,3786.0,537.0,430.0,1988.0,15.0,51.0,765.0,3246.0,476.0,350.0,1686.0,13.0,46.0,675.0,1507.0,235.0,1459.0,176.0,1426.0,203.0,1342.0,269.0,1324.0,222.0,1766.0,320.0
06075031302,5673.0,700.0,792.0,3390.0,23.0,41.0,727.0,4856.0,626.0,649.0,2860.0,21.0,33.0,667.0,1769.0,235.0,1734.0,221.0,1882.0,276.0,1580.0,343.0,1534.0,318.0,2105.0,516.0
06075031401,2942.0,287.0,730.0,1757.0,6.0,5.0,157.0,2460.0,256.0,572.0,1470.0,6.0,5.0,151.0,681.0,95.0,679.0,66.0,696.0,82.0,594.0,113.0,571.0,109.0,802.0,232.0
06075031402,4287.0,551.0,902.0,2273.0,20.0,31.0,510.0,3529.0,453.0,716.0,1874.0,16.0,27.0,443.0,1177.0,150.0,1245.0,111.0,1338.0,183.0,1133.0,214.0,1084.0,203.0,1545.0,358.0
06075032601,4412.0,137.0,392.0,2328.0,23.0,39.0,1493.0,3841.0,117.0,330.0,1988.0,20.0,34.0,1352.0,1680.0,345.0,1528.0,260.0,1837.0,249.0,1823.0,353.0,1798.0,324.0,2032.0,389.0
06075032602,4289.0,67.0,273.0,2483.0,13.0,92.0,1361.0,3692.0,54.0,220.0,2140.0,13.0,70.0,1195.0,1425.0,433.0,1369.0,384.0,1575.0,332.0,1392.0,424.0,1351.0,382.0,1854.0,494.0
06075032700,6472.0,136.0,436.0,3686.0,23.0,64.0,2127.0,5538.0,113.0,327.0,3179.0,23.0,43.0,1853.0,2225.0,665.0,2152.0,564.0,2507.0,464.0,2207.0,639.0,2116.0,588.0,2911.0,728.0
06075032801,4234.0,102.0,312.0,2592.0,9.0,47.0,1172.0,3651.0,96.0,249.0,2221.0,8.0,35.0,1042.0,1298.0,402.0,1287.0,341.0,1432.0,312.0,1232.0,349.0,1180.0,330.0,1735.0,475.0
06075032802,4097.0,105.0,229.0,2575.0,12.0,44.0,1132.0,3497.0,72.0,191.0,2206.0,10.0,42.0,976.0,1211.0,386.0,1191.0,286.0,1304.0,301.0,1248.0,375.0,1211.0,337.0,1555.0,440.0
06075032901,5015.0,65.0,315.0,3214.0,25.0,62.0,1334.0,4307.0,55.0,274.0,2764.0,25.0,48.0,1141.0,1585.0,539.0,1549.0,413.0,1730.0,417.0,1511.0,491.0,1473.0,456.0,2082.0,668.0
06075032902,3850.0,47.0,288.0,2440.0,23.0,48.0,1004.0,3240.0,33.0,229.0,2092.0,18.0,35.0,833.0,1143.0,359.0,1158.0,308.0,1256.0,303.0,1140.0,360.0,1083.0,315.0,1604.0,442.0
06075033001,3893.0,76.0,296.0,2246.0,21.0,33.0,1221.0,3313.0,53.0,242.0,1908.0,17.0,25.0,1068.0,1245.0,363.0,1271.0,371.0,1443.0,347.0,1308.0,408.0,1245.0,387.0,1686.0,499.0
06075033002,4021.0,87.0,317.0,2049.0,26.0,69.0,1473.0,3347.0,63.0,234.0,1709.0,20.0,59.0,1262.0,1549.0,472.0,1315.0,355.0,1567.0,309.0,1410.0,408.0,1346.0,408.0,1830.0,449.0
06075033100,4025.0,56.0,220.0,2414.0,13.0,22.0,1300.0,3303.0,44.0,187.0,1967.0,11.0,14.0,1080.0,1364.0,682.0,1223.0,563.0,1569.0,469.0,1268.0,582.0,1224.0,536.0,1828.0,634.0
06075033201,1729.0,255.0,430.0,451.0,10.0,29.0,554.0,1659.0,249.0,409.0,440.0,10.0,20.0,531.0,1082.0,152.0,998.0,139.0,927.0,103.0,691.0,97.0,694.0,80.0,304.0,79.0
06075033203,4003.0,499.0,812.0,1384.0,30.0,68.0,1210.0,3392.0,406.0,653.0,1142.0,27.0,60.0,1104.0,1131.0,192.0,952.0,185.0,1193.0,184.0,1019.0,167.0,1015.0,159.0,1231.0,275.0
06075033204,3839.0,438.0,851.0,1313.0,32.0,50.0,1155.0,3318.0,361.0,697.0,1158.0,31.0,33.0,1038.0,1431.0,328.0,1126.0,213.0,1198.0,210.0,1039.0,203.0,1053.0,180.0,1098.0,255.0
06075035101,3551.0,90.0,322.0,1685.0,17.0,67.0,1370.0,3062.0,71.0,265.0,1455.0,17.0,48.0,1206.0,1300.0,317.0,1229.0,245.0,1391.0,247.0,1285.0,275.0,1247.0,252.0,1618.0,368.0
06075035102,4252.0,75.0,285.0,2708.0,5.0,51.0,1128.0,3558.0,66.0,246.0,2253.0,4.0,30.0,959.0,1309.0,437.0,1278.0,333.0,1393.0,344.0,1288.0,415.0,1233.0,359.0,1698.0,529.0
06075035201,5288.0,164.0,388.0,2707.0,23.0,80.0,1926.0,4438.0,123.0,317.0,2300.0,21.0,58.0,1619.0,1915.0,399.0,1796.0,341.0,1984.0,324.0,2012.0,399.0,1934.0,365.0,2441.0,500.0
06075035202,4353.0,164.0,467.0,1794.0,33.0,48.0,1847.0,3753.0,138.0,396.0,1512.0,30.0,38.0,1639.0,1638.0,273.0,1603.0,203.0,1844.0,227.0,1639.0,230.0,1619.0,206.0,2168.0,313.0
06075035300,7360.0,146.0,540.0,4728.0,22.0,51.0,1873.0,6191.0,124.0,449.0,3943.0,22.0,39.0,1614.0,2182.0,687.0,2174.0,505.0,2387.0,518.0,2160.0,640.0,2059.0,605.0,3036.0,824.0
06075035400,6696.0,175.0,584.0,3608.0,41.0,106.0,2182.0,5673.0,136.0,469.0,3070.0,28.0,74.0,1896.0,2384.0,582.0,2278.0,430.0,2478.0,471.0,2340.0,549.0,2216.0,534.0,2975.0,698.0
06075040100,4417.0,142.0,401.0,1526.0,20.0,59.0,2269.0,3857.0,121.0,351.0,1346.0,20.0,48.0,1971.0,1875.0,314.0,1782.0,331.0,2034.0,219.0,1911.0,265.0,1852.0,278.0,2225.0,269.0
06075040200,5539.0,194.0,466.0,2151.0,20.0,105.0,2603.0,4750.0,147.0,378.0,1839.0,13.0,88.0,2285.0,2262.0,377.0,2095.0,366.0,2402.0,252.0,2241.0,344.0,2191.0,313.0,2686.0,380.0
06075042601,3917.0,124.0,331.0,1591.0,13.0,67.0,1791.0,3315.0,90.0,247.0,1355.0,12.0,57.0,1554.0,1424.0,314.0,1323.0,262.0,1510.0,216.0,1423.0,263.0,1403.0,239.0,1749.0,299.0
06075042602,3469.0,91.0,299.0,1275.0,18.0,63.0,1723.0,2913.0,82.0,228.0,1067.0,14.0,47.0,1475.0,1298.0,250.0,1229.0,221.0,1502.0,184.0,1361.0,213.0,1323.0,200.0,1731.0,266.0
06075042700,5496.0,179.0,502.0,2370.0,23.0,98.0,2324.0,4771.0,153.0,428.0,2055.0,22.0,77.0,2036.0,2167.0,555.0,1772.0,436.0,2050.0,347.0,1825.0,405.0,1780.0,379.0,2378.0,516.0
06075042800,2433.0,36.0,127.0,603.0,20.0,41.0,1606.0,1916.0,28.0,80.0,462.0,16.0,38.0,1292.0,786.0,244.0,1044.0,408.0,1298.0,228.0,1174.0,311.0,1123.0,310.0,1311.0,237.0
06075045100,5048.0,163.0,473.0,2145.0,27.0,71.0,2169.0,4414.0,145.0,403.0,1858.0,24.0,49.0,1935.0,1977.0,270.0,1960.0,255.0,2248.0,212.0,1975.0,259.0,1964.0,241.0,2394.0,327.0
06075045201,3368.0,123.0,286.0,1428.0,22.0,31.0,1478.0,2836.0,84.0,245.0,1225.0,13.0,29.0,1240.0,1449.0,283.0,1372.0,276.0,1505.0,233.0,1399.0,272.0,1399.0,244.0,1686.0,282.0
06075045202,3405.0,101.0,270.0,1547.0,17.0,45.0,1425.0,3000.0,85.0,224.0,1350.0,14.0,39.0,1288.0,1300.0,191.0,1258.0,191.0,1485.0,180.0,1354.0,214.0,1346.0,201.0,1628.0,221.0
06075047600,5302.0,129.0,381.0,2626.0,19.0,61.0,2086.0,4500.0,109.0,304.0,2236.0,19.0,40.0,1792.0,2081.0,429.0,2008.0,393.0,2233.0,323.0,2111.0,435.0,2055.0,407.0,2581.0,444.0
06075047701,4435.0,129.0,417.0,2155.0,16.0,55.0,1663.0,3845.0,114.0,354.0,1879.0,9.0,32.0,1457.0,1541.0,388.0,1498.0,315.0,1725.0,274.0,1514.0,342.0,1474.0,315.0,1913.0,420.0
06075047702,3823.0,108.0,290.0,1865.0,16.0,39.0,1505.0,3294.0,94.0,228.0,1621.0,16.0,37.0,1298.0,1421.0,333.0,1351.0,276.0,1524.0,257.0,1424.0,276.0,1400.0,258.0,1782.0,347.0
06075047801,4140.0,88.0,255.0,2191.0,12.0,42.0,1552.0,3543.0,69.0,193.0,1882.0,12.0,36.0,1351.0,1413.0,422.0,1324.0,375.0,1555.0,320.0,1432.0,367.0,1384.0,351.0,1923.0,442.0
06075047802,3786.0,131.0,348.0,1923.0,14.0,41.0,1329.0,3232.0,99.0,295.0,1604.0,13.0,32.0,1189.0,1277.0,335.0,1169.0,283.0,1443.0,251.0,1318.0,300.0,1281.0,290.0,1721.0,370.0
06075047902,3691.0,88.0,284.0,1568.0,22.0,78.0,1651.0,3191.0,60.0,244.0,1336.0,20.0,60.0,1471.0,1408.0,300.0,1289.0,262.0,1424.0,244.0,1397.0,314.0,1355.0,289.0,1739.0,335.0
06075047903,3782.0,91.0,285.0,1723.0,14.0,84.0,1585.0,3247.0,79.0,219.0,1498.0,9.0,62.0,1380.0,1451.0,387.0,1266.0,275.0,1411.0,241.0,1317.0,296.0,1294.0,271.0,1737.0,357.0
06075047904,3026.0,125.0,222.0,1208.0,13.0,58.0,1400.0,2649.0,94.0,195.0,1050.0,13.0,49.0,1248.0,888.0,256.0,964.0,242.0,1108.0,213.0,1013.0,242.0,992.0,228.0,1296.0,321.0
06075060100,3690.0,157.0,449.0,486.0,40.0,78.0,2480.0,2929.0,118.0,331.0,362.0,37.0,62.0,2019.0,1409.0,216.0,1093.0,186.0,1393.0,99.0,1186.0,150.0,1159.0,165.0,1823.0,166.0
06075060400,2325.0,155.0,291.0,722.0,11.0,37.0,1109.0,2068.0,133.0,261.0,600.0,11.0,31.0,1032.0,412.0,105.0,441.0,98.0,482.0,122.0,553.0,135.0,548.0,124.0,565.0,152.0
06075060502,3214.0,811.0,915.0,1326.0,12.0,26.0,124.0,2332.0,541.0,617.0,1049.0,8.0,19.0,98.0,708.0,100.0,738.0,70.0,772.0,85.0,452.0,94.0,413.0,99.0,796.0,214.0
06075060701,8610.0,588.0,1124.0,3569.0,53.0,177.0,3099.0,7447.0,455.0,900.0,3065.0,46.0,158.0,2823.0,1073.0,145.0,963.0,181.0,2101.0,132.0,865.0,134.0,831.0,134.0,2749.0,278.0
06075060702,3142.0,220.0,304.0,1647.0,8.0,30.0,933.0,2770.0,194.0,242.0,1418.0,7.0,29.0,880.0,309.0,37.0,396.0,59.0,674.0,59.0,796.0,118.0,791.0,100.0,1004.0,164.0
06075060703,5680.0,342.0,545.0,2964.0,20.0,67.0,1742.0,5236.0,306.0,473.0,2726.0,19.0,59.0,1653.0,709.0,95.0,1494.0,237.0,1875.0,144.0,1733.0,223.0,1698.0,217.0,2074.0,228.0
